primo	envios	tipo	ganancia	rank
531911	19000	private	330589286	8
542981	4000	public	244291667	8
542981	4500	public	271333333	8
542981	5000	public	290033333	8
542981	5500	public	308091667	8
542981	6000	public	309191667	8
542981	6500	public	314875000	8
542981	7000	public	320650000	8
542981	7500	public	323125000	8
542981	8000	public	320375000	8
542981	8500	public	342650000	8
542981	9000	public	344300000	8
542981	9500	public	356675000	8
542981	10000	public	365200000	8
542981	10500	public	377941667	8
542981	11000	public	393250000	8
542981	11500	public	401041667	8
542981	12000	public	393800000	8
542981	12500	public	402233333	8
542981	13000	public	407550000	8
542981	13500	public	403791667	8
542981	14000	public	397741667	8
542981	14500	public	401683333	8
542981	15000	public	409933333	8
542981	15500	public	408741667	8
542981	16000	public	398750000	8
542981	16500	public	400766667	8
542981	17000	public	397558333	8
542981	17500	public	390041667	8
542981	18000	public	382983333	8
542981	18500	public	375191667	8
542981	19000	public	373358333	8
542981	4000	private	266160714	8
542981	4500	private	286785714	8
542981	5000	private	296842857	8
542981	5500	private	313460714	8
542981	6000	private	327917857	8
542981	6500	private	340410714	8
542981	7000	private	352864286	8
542981	7500	private	351017857	8
542981	8000	private	352982143	8
542981	8500	private	361507143	8
542981	9000	private	366300000	8
542981	9500	private	369639286	8
542981	10000	private	371485714	8
542981	10500	private	379382143	8
542981	11000	private	379892857	8
542981	11500	private	377339286	8
542981	12000	private	373371429	8
542981	12500	private	375257143	8
542981	13000	private	378478571	8
542981	13500	private	377732143	8
542981	14000	private	379539286	8
542981	14500	private	372350000	8
542981	15000	private	375885714	8
542981	15500	private	367753571	8
542981	16000	private	368107143	8
542981	16500	private	361742857	8
542981	17000	private	357617857	8
542981	17500	private	360053571	8
542981	18000	private	354435714	8
542981	18500	private	350703571	8
542981	19000	private	342846429	8
817111	4000	public	249791667	8
817111	4500	public	267025000	8
817111	5000	public	280133333	8
817111	5500	public	308366667	8
817111	6000	public	306900000	8
817111	6500	public	308458333	8
817111	7000	public	317350000	8
817111	7500	public	324866667	8
817111	8000	public	322758333	8
817111	8500	public	334583333	8
817111	9000	public	349983333	8
817111	9500	public	359883333	8
817111	10000	public	364925000	8
817111	10500	public	358691667	8
817111	11000	public	385183333	8
817111	11500	public	387016667	8
817111	12000	public	387750000	8
817111	12500	public	391691667	8
817111	13000	public	400308333	8
817111	13500	public	399758333	8
817111	14000	public	397283333	8
817111	14500	public	399025000	8
817111	15000	public	400583333	8
817111	15500	public	400858333	8
817111	16000	public	398383333	8
817111	16500	public	398475000	8
817111	17000	public	395450000	8
817111	17500	public	397833333	8
817111	18000	public	394991667	8
817111	18500	public	388483333	8
817111	19000	public	379225000	8
817111	4000	private	268517857	8
817111	4500	private	282346429	8
817111	5000	private	302657143	8
817111	5500	private	308628571	8
817111	6000	private	322614286	8
817111	6500	private	344732143	8
817111	7000	private	355850000	8
817111	7500	private	353414286	8
817111	8000	private	356675000	8
817111	8500	private	358678571	8
817111	9000	private	362292857	8
817111	9500	private	368264286	8
817111	10000	private	373175000	8
817111	10500	private	381346429	8
817111	11000	private	378635714	8
817111	11500	private	381778571	8
817111	12000	private	379107143	8
817111	12500	private	375060714	8
817111	13000	private	376867857	8
817111	13500	private	377889286	8
817111	14000	private	381307143	8
817111	14500	private	373489286	8
817111	15000	private	368892857	8
817111	15500	private	363275000	8
817111	16000	private	358835714	8
817111	16500	private	359582143	8
817111	17000	private	361664286	8
817111	17500	private	350428571	8
817111	18000	private	344575000	8
817111	18500	private	337150000	8
817111	19000	private	337189286	8
862307	4000	public	256483333	8
862307	4500	public	260058333	8
862307	5000	public	279308333	8
862307	5500	public	296083333	8
862307	6000	public	320191667	8
862307	6500	public	316066667	8
862307	7000	public	321841667	8
862307	7500	public	325875000	8
862307	8000	public	341733333	8
862307	8500	public	338800000	8
862307	9000	public	342925000	8
862307	9500	public	345216667	8
862307	10000	public	360525000	8
862307	10500	public	369875000	8
862307	11000	public	363458333	8
862307	11500	public	382708333	8
862307	12000	public	390500000	8
862307	12500	public	390225000	8
862307	13000	public	398383333	8
862307	13500	public	391875000	8
862307	14000	public	399116667	8
862307	14500	public	404708333	8
862307	15000	public	393983333	8
862307	15500	public	395358333	8
862307	16000	public	397008333	8
862307	16500	public	390866667	8
862307	17000	public	380508333	8
862307	17500	public	379133333	8
862307	18000	public	375008333	8
862307	18500	public	377116667	8
862307	19000	public	375283333	8
862307	4000	private	264078571	8
862307	4500	private	280617857	8
862307	5000	private	295153571	8
862307	5500	private	310750000	8
862307	6000	private	331060714	8
862307	6500	private	330471429	8
862307	7000	private	349210714	8
862307	7500	private	359267857	8
862307	8000	private	362685714	8
862307	8500	private	363157143	8
862307	9000	private	360603571	8
862307	9500	private	369835714	8
862307	10000	private	370346429	8
862307	10500	private	373410714	8
862307	11000	private	370660714	8
862307	11500	private	374196429	8
862307	12000	private	374785714	8
862307	12500	private	374117857	8
862307	13000	private	376121429	8
862307	13500	private	374982143	8
862307	14000	private	369521429	8
862307	14500	private	367910714	8
862307	15000	private	368578571	8
862307	15500	private	368775000	8
862307	16000	private	360996429	8
862307	16500	private	359700000	8
862307	17000	private	355496429	8
862307	17500	private	353728571	8
862307	18000	private	349996429	8
862307	18500	private	340450000	8
862307	19000	private	335735714	8
141871	4000	public	267941667	9
141871	4500	public	272158333	9
141871	5000	public	310841667	9
141871	5500	public	315333333	9
141871	6000	public	328075000	9
141871	6500	public	332475000	9
141871	7000	public	332841667	9
141871	7500	public	352183333	9
141871	8000	public	360708333	9
141871	8500	public	365108333	9
141871	9000	public	365383333	9
141871	9500	public	373908333	9
141871	10000	public	364375000	9
141871	10500	public	371525000	9
141871	11000	public	383075000	9
141871	11500	public	380783333	9
141871	12000	public	394258333	9
141871	12500	public	394533333	9
141871	13000	public	406541667	9
141871	13500	public	396733333	9
141871	14000	public	400675000	9
141871	14500	public	392791667	9
141871	15000	public	387200000	9
141871	15500	public	388391667	9
141871	16000	public	387016667	9
141871	16500	public	380600000	9
141871	17000	public	388758333	9
141871	17500	public	380141667	9
141871	18000	public	380600000	9
141871	18500	public	388391667	9
141871	19000	public	386650000	9
141871	4000	private	267025000	9
141871	4500	private	289575000	9
141871	5000	private	297353571	9
141871	5500	private	316642857	9
141871	6000	private	326110714	9
141871	6500	private	337582143	9
141871	7000	private	339782143	9
141871	7500	private	351135714	9
141871	8000	private	354553571	9
141871	8500	private	359739286	9
141871	9000	private	357264286	9
141871	9500	private	357539286	9
141871	10000	private	362410714	9
141871	10500	private	353846429	9
141871	11000	private	366967857	9
141871	11500	private	367164286	9
141871	12000	private	370032143	9
141871	12500	private	365985714	9
141871	13000	private	367910714	9
141871	13500	private	369757143	9
141871	14000	private	373567857	9
141871	14500	private	368303571	9
141871	15000	private	369914286	9
141871	15500	private	373332143	9
141871	16000	private	363707143	9
141871	16500	private	354671429	9
141871	17000	private	344103571	9
141871	17500	private	345439286	9
141871	18000	private	338171429	9
141871	18500	private	332475000	9
141871	19000	private	330864286	9
152267	4000	public	264183333	9
152267	4500	public	283433333	9
152267	5000	public	285450000	9
152267	5500	public	312216667	9
152267	6000	public	333208333	9
152267	6500	public	342925000	9
152267	7000	public	352458333	9
152267	7500	public	357408333	9
152267	8000	public	365841667	9
152267	8500	public	363550000	9
152267	9000	public	379316667	9
152267	9500	public	387200000	9
152267	10000	public	381241667	9
152267	10500	public	377575000	9
152267	11000	public	377850000	9
152267	11500	public	372258333	9
152267	12000	public	391691667	9
152267	12500	public	401041667	9
152267	13000	public	389491667	9
152267	13500	public	394900000	9
152267	14000	public	385366667	9
152267	14500	public	384266667	9
152267	15000	public	377025000	9
152267	15500	public	366758333	9
152267	16000	public	375466667	9
152267	16500	public	371800000	9
152267	17000	public	373266667	9
152267	17500	public	378766667	9
152267	18000	public	372441667	9
152267	18500	public	364191667	9
152267	19000	public	358508333	9
152267	4000	private	271778571	9
152267	4500	private	276885714	9
152267	5000	private	297235714	9
152267	5500	private	311692857	9
152267	6000	private	323910714	9
152267	6500	private	337817857	9
152267	7000	private	345517857	9
152267	7500	private	348896429	9
152267	8000	private	346067857	9
152267	8500	private	355692857	9
152267	9000	private	367007143	9
152267	9500	private	365985714	9
152267	10000	private	367753571	9
152267	10500	private	363825000	9
152267	11000	private	369207143	9
152267	11500	private	370817857	9
152267	12000	private	371132143	9
152267	12500	private	375767857	9
152267	13000	private	375217857	9
152267	13500	private	370542857	9
152267	14000	private	372271429	9
152267	14500	private	371957143	9
152267	15000	private	369560714	9
152267	15500	private	362175000	9
152267	16000	private	360800000	9
152267	16500	private	358442857	9
152267	17000	private	353885714	9
152267	17500	private	344457143	9
152267	18000	private	343239286	9
152267	18500	private	338132143	9
152267	19000	private	330353571	9
166297	4000	public	256300000	9
166297	4500	public	269408333	9
166297	5000	public	283983333	9
166297	5500	public	311666667	9
166297	6000	public	325600000	9
166297	6500	public	327983333	9
166297	7000	public	351083333	9
166297	7500	public	363366667	9
166297	8000	public	368225000	9
166297	8500	public	360616667	9
166297	9000	public	373083333	9
166297	9500	public	370791667	9
166297	10000	public	374825000	9
166297	10500	public	383258333	9
166297	11000	public	380508333	9
166297	11500	public	395541667	9
166297	12000	public	399391667	9
166297	12500	public	392975000	9
166297	13000	public	392058333	9
166297	13500	public	401225000	9
166297	14000	public	411675000	9
166297	14500	public	408925000	9
166297	15000	public	400216667	9
166297	15500	public	404433333	9
166297	16000	public	398566667	9
166297	16500	public	392975000	9
166297	17000	public	386558333	9
166297	17500	public	379775000	9
166297	18000	public	369050000	9
166297	18500	public	362541667	9
166297	19000	public	362816667	9
166297	4000	private	261014286	9
166297	4500	private	284467857	9
166297	5000	private	296292857	9
166297	5500	private	311928571	9
166297	6000	private	324028571	9
166297	6500	private	334792857	9
166297	7000	private	346107143	9
166297	7500	private	349485714	9
166297	8000	private	360760714	9
166297	8500	private	360092857	9
166297	9000	private	360250000	9
166297	9500	private	358875000	9
166297	10000	private	359503571	9
166297	10500	private	369246429	9
166297	11000	private	364925000	9
166297	11500	private	368696429	9
166297	12000	private	363117857	9
166297	12500	private	369796429	9
166297	13000	private	374117857	9
166297	13500	private	370975000	9
166297	14000	private	362567857	9
166297	14500	private	356675000	9
166297	15000	private	359621429	9
166297	15500	private	360171429	9
166297	16000	private	358757143	9
166297	16500	private	354082143	9
166297	17000	private	351332143	9
166297	17500	private	351882143	9
166297	18000	private	346264286	9
166297	18500	private	348267857	9
166297	19000	private	342650000	9
188179	4000	public	267575000	9
188179	4500	public	275916667	9
188179	5000	public	300116667	9
188179	5500	public	315975000	9
188179	6000	public	320375000	9
188179	6500	public	331558333	9
188179	7000	public	339808333	9
188179	7500	public	355575000	9
188179	8000	public	349066667	9
188179	8500	public	356858333	9
188179	9000	public	360066667	9
188179	9500	public	371616667	9
188179	10000	public	362908333	9
188179	10500	public	373175000	9
188179	11000	public	366941667	9
188179	11500	public	375650000	9
188179	12000	public	375375000	9
188179	12500	public	369600000	9
188179	13000	public	374183333	9
188179	13500	public	386283333	9
188179	14000	public	390133333	9
188179	14500	public	396275000	9
188179	15000	public	392975000	9
188179	15500	public	385825000	9
188179	16000	public	379408333	9
188179	16500	public	383900000	9
188179	17000	public	386833333	9
188179	17500	public	388850000	9
188179	18000	public	389400000	9
188179	18500	public	381975000	9
188179	19000	public	378400000	9
188179	4000	private	259325000	9
188179	4500	private	281678571	9
188179	5000	private	294092857	9
188179	5500	private	306939286	9
188179	6000	private	323125000	9
188179	6500	private	337975000	9
188179	7000	private	350939286	9
188179	7500	private	360682143	9
188179	8000	private	367400000	9
188179	8500	private	366417857	9
188179	9000	private	365828571	9
188179	9500	private	363235714	9
188179	10000	private	366182143	9
188179	10500	private	367282143	9
188179	11000	private	372310714	9
188179	11500	private	369364286	9
188179	12000	private	365553571	9
188179	12500	private	360957143	9
188179	13000	private	377064286	9
188179	13500	private	371092857	9
188179	14000	private	368657143	9
188179	14500	private	373096429	9
188179	15000	private	367439286	9
188179	15500	private	368146429	9
188179	16000	private	363825000	9
188179	16500	private	359542857	9
188179	17000	private	352785714	9
188179	17500	private	349564286	9
188179	18000	private	345400000	9
188179	18500	private	339939286	9
188179	19000	private	332828571	9
405157	4000	public	266658333	9
405157	4500	public	271883333	9
405157	5000	public	295533333	9
405157	5500	public	315883333	9
405157	6000	public	319550000	9
405157	6500	public	334400000	9
405157	7000	public	341275000	9
405157	7500	public	345033333	9
405157	8000	public	345216667	9
405157	8500	public	363275000	9
405157	9000	public	367766667	9
405157	9500	public	366300000	9
405157	10000	public	377575000	9
405157	10500	public	375191667	9
405157	11000	public	380600000	9
405157	11500	public	371891667	9
405157	12000	public	378216667	9
405157	12500	public	384541667	9
405157	13000	public	385091667	9
405157	13500	public	393708333	9
405157	14000	public	392425000	9
405157	14500	public	385825000	9
405157	15000	public	389491667	9
405157	15500	public	389858333	9
405157	16000	public	377116667	9
405157	16500	public	380875000	9
405157	17000	public	378766667	9
405157	17500	public	378950000	9
405157	18000	public	367766667	9
405157	18500	public	368041667	9
405157	19000	public	362175000	9
405157	4000	private	261289286	9
405157	4500	private	278692857	9
405157	5000	private	289771429	9
405157	5500	private	317978571	9
405157	6000	private	331335714	9
405157	6500	private	339900000	9
405157	7000	private	342453571	9
405157	7500	private	351057143	9
405157	8000	private	350192857	9
405157	8500	private	351096429	9
405157	9000	private	362528571	9
405157	9500	private	365514286	9
405157	10000	private	369325000	9
405157	10500	private	363275000	9
405157	11000	private	361742857	9
405157	11500	private	359975000	9
405157	12000	private	362764286	9
405157	12500	private	376553571	9
405157	13000	private	377103571	9
405157	13500	private	372625000	9
405157	14000	private	372389286	9
405157	14500	private	366575000	9
405157	15000	private	359503571	9
405157	15500	private	356989286	9
405157	16000	private	356950000	9
405157	16500	private	351410714	9
405157	17000	private	343671429	9
405157	17500	private	345950000	9
405157	18000	private	340528571	9
405157	18500	private	333339286	9
405157	19000	private	324067857	9
491299	4000	public	271700000	9
491299	4500	public	284258333	9
491299	5000	public	292966667	9
491299	5500	public	310108333	9
491299	6000	public	318541667	9
491299	6500	public	334675000	9
491299	7000	public	332291667	9
491299	7500	public	340725000	9
491299	8000	public	364558333	9
491299	8500	public	358325000	9
491299	9000	public	365841667	9
491299	9500	public	377575000	9
491299	10000	public	373816667	9
491299	10500	public	374733333	9
491299	11000	public	377116667	9
491299	11500	public	378950000	9
491299	12000	public	389583333	9
491299	12500	public	390866667	9
491299	13000	public	404066667	9
491299	13500	public	405258333	9
491299	14000	public	405441667	9
491299	14500	public	400308333	9
491299	15000	public	391233333	9
491299	15500	public	387108333	9
491299	16000	public	386925000	9
491299	16500	public	384266667	9
491299	17000	public	395175000	9
491299	17500	public	391691667	9
491299	18000	public	396275000	9
491299	18500	public	394441667	9
491299	19000	public	388483333	9
491299	4000	private	259128571	9
491299	4500	private	279675000	9
491299	5000	private	301871429	9
491299	5500	private	322025000	9
491299	6000	private	333339286	9
491299	6500	private	344496429	9
491299	7000	private	355732143	9
491299	7500	private	354475000	9
491299	8000	private	356046429	9
491299	8500	private	365789286	9
491299	9000	private	368067857	9
491299	9500	private	373253571	9
491299	10000	private	374078571	9
491299	10500	private	371328571	9
491299	11000	private	369521429	9
491299	11500	private	364807143	9
491299	12000	private	376750000	9
491299	12500	private	375414286	9
491299	13000	private	373685714	9
491299	13500	private	367675000	9
491299	14000	private	362096429	9
491299	14500	private	363510714	9
491299	15000	private	358757143	9
491299	15500	private	356596429	9
491299	16000	private	359032143	9
491299	16500	private	356242857	9
491299	17000	private	353925000	9
491299	17500	private	349917857	9
491299	18000	private	345596429	9
491299	18500	private	348739286	9
491299	19000	private	334792857	9
531911	4000	public	272158333	9
531911	4500	public	288475000	9
531911	5000	public	299933333	9
531911	5500	public	3.19e+08	9
531911	6000	public	341641667	9
531911	6500	public	345491667	9
531911	7000	public	336508333	9
531911	7500	public	349891667	9
531911	8000	public	356858333	9
531911	8500	public	375650000	9
531911	9000	public	380416667	9
531911	9500	public	376566667	9
531911	10000	public	395541667	9
531911	10500	public	386650000	9
531911	11000	public	381700000	9
531911	11500	public	400033333	9
531911	12000	public	409108333	9
531911	12500	public	407183333	9
531911	13000	public	408558333	9
531911	13500	public	406083333	9
531911	14000	public	403333333	9
531911	14500	public	397191667	9
531911	15000	public	389400000	9
531911	15500	public	390408333	9
531911	16000	public	383350000	9
531911	16500	public	380508333	9
531911	17000	public	376566667	9
531911	17500	public	370975000	9
531911	18000	public	360250000	9
531911	18500	public	368683333	9
531911	19000	public	377300000	9
531911	4000	private	266789286	9
531911	4500	private	284153571	9
531911	5000	private	295742857	9
531911	5500	private	316642857	9
531911	6000	private	326582143	9
531911	6500	private	338289286	9
531911	7000	private	352353571	9
531911	7500	private	355260714	9
531911	8000	private	357775000	9
531911	8500	private	361507143	9
531911	9000	private	361821429	9
531911	9500	private	361114286	9
531911	10000	private	364767857	9
531911	10500	private	364650000	9
531911	11000	private	365985714	9
531911	11500	private	365200000	9
531911	12000	private	374667857	9
531911	12500	private	380992857	9
531911	13000	private	384332143	9
531911	13500	private	379892857	9
531911	14000	private	381857143	9
531911	14500	private	383703571	9
531911	15000	private	383114286	9
531911	15500	private	375610714	9
531911	16000	private	366850000	9
531911	16500	private	359425000	9
531911	17000	private	354042857	9
531911	17500	private	346225000	9
531911	18000	private	335892857	9
531911	18500	private	331492857	9
531911	19000	private	338014286	9
542981	4000	public	270600000	9
542981	4500	public	276008333	9
542981	5000	public	287925000	9
542981	5500	public	300483333	9
542981	6000	public	315608333	9
542981	6500	public	338891667	9
542981	7000	public	340908333	9
542981	7500	public	340816667	9
542981	8000	public	359516667	9
542981	8500	public	378400000	9
542981	9000	public	374733333	9
542981	9500	public	379500000	9
542981	10000	public	374275000	9
542981	10500	public	363458333	9
542981	11000	public	375925000	9
542981	11500	public	377575000	9
542981	12000	public	381241667	9
542981	12500	public	378400000	9
542981	13000	public	384358333	9
542981	13500	public	387383333	9
542981	14000	public	383808333	9
542981	14500	public	381425000	9
542981	15000	public	382341667	9
542981	15500	public	380691667	9
542981	16000	public	378308333	9
542981	16500	public	368408333	9
542981	17000	public	372900000	9
542981	17500	public	368866667	9
542981	18000	public	367033333	9
542981	18500	public	360250000	9
542981	19000	public	362633333	9
542981	4000	private	267457143	9
542981	4500	private	281639286	9
542981	5000	private	299317857	9
542981	5500	private	316721429	9
542981	6000	private	325167857	9
542981	6500	private	337975000	9
542981	7000	private	350467857	9
542981	7500	private	352864286	9
542981	8000	private	350350000	9
542981	8500	private	360328571	9
542981	9000	private	361114286	9
542981	9500	private	361428571	9
542981	10000	private	364453571	9
542981	10500	private	366732143	9
542981	11000	private	365317857	9
542981	11500	private	366967857	9
542981	12000	private	370896429	9
542981	12500	private	368185714	9
542981	13000	private	374275000	9
542981	13500	private	375335714	9
542981	14000	private	372939286	9
542981	14500	private	374746429	9
542981	15000	private	364139286	9
542981	15500	private	364060714	9
542981	16000	private	359582143	9
542981	16500	private	356753571	9
542981	17000	private	354042857	9
542981	17500	private	351842857	9
542981	18000	private	345557143	9
542981	18500	private	341392857	9
542981	19000	private	336442857	9
817111	4000	public	259416667	9
817111	4500	public	282791667	9
817111	5000	public	303325000	9
817111	5500	public	318083333	9
817111	6000	public	347783333	9
817111	6500	public	350350000	9
817111	7000	public	355116667	9
817111	7500	public	3.52e+08	9
817111	8000	public	348516667	9
817111	8500	public	362816667	9
817111	9000	public	364558333	9
817111	9500	public	382891667	9
817111	10000	public	381883333	9
817111	10500	public	386466667	9
817111	11000	public	383625000	9
817111	11500	public	376383333	9
817111	12000	public	395725000	9
817111	12500	public	389125000	9
817111	13000	public	388941667	9
817111	13500	public	386741667	9
817111	14000	public	405075000	9
817111	14500	public	396091667	9
817111	15000	public	396458333	9
817111	15500	public	386375000	9
817111	16000	public	380508333	9
817111	16500	public	374916667	9
817111	17000	public	379408333	9
817111	17500	public	386191667	9
817111	18000	public	387016667	9
817111	18500	public	383350000	9
817111	19000	public	381608333	9
817111	4000	private	253392857	9
817111	4500	private	280303571	9
817111	5000	private	294289286	9
817111	5500	private	301321429	9
817111	6000	private	327092857	9
817111	6500	private	337778571	9
817111	7000	private	339664286	9
817111	7500	private	344928571	9
817111	8000	private	358207143	9
817111	8500	private	357578571	9
817111	9000	private	354475000	9
817111	9500	private	369403571	9
817111	10000	private	372192857	9
817111	10500	private	366300000	9
817111	11000	private	374589286	9
817111	11500	private	376907143	9
817111	12000	private	383546429	9
817111	12500	private	379303571	9
817111	13000	private	378596429	9
817111	13500	private	372467857	9
817111	14000	private	376396429	9
817111	14500	private	376317857	9
817111	15000	private	367517857	9
817111	15500	private	364767857	9
817111	16000	private	361782143	9
817111	16500	private	353964286	9
817111	17000	private	348110714	9
817111	17500	private	347560714	9
817111	18000	private	341707143	9
817111	18500	private	340921429	9
817111	19000	private	340882143	9
862307	4000	public	264916667	9
862307	4500	public	279858333	9
862307	5000	public	303600000	9
862307	5500	public	325600000	9
862307	6000	public	317075000	9
862307	6500	public	336783333	9
862307	7000	public	355300000	9
862307	7500	public	356950000	9
862307	8000	public	361533333	9
862307	8500	public	373266667	9
862307	9000	public	372808333	9
862307	9500	public	377850000	9
862307	10000	public	368041667	9
862307	10500	public	365383333	9
862307	11000	public	378858333	9
862307	11500	public	383075000	9
862307	12000	public	380966667	9
862307	12500	public	387750000	9
862307	13000	public	385916667	9
862307	13500	public	397283333	9
862307	14000	public	402600000	9
862307	14500	public	401775000	9
862307	15000	public	391050000	9
862307	15500	public	392975000	9
862307	16000	public	389583333	9
862307	16500	public	390866667	9
862307	17000	public	387841667	9
862307	17500	public	375833333	9
862307	18000	public	372166667	9
862307	18500	public	383625000	9
862307	19000	public	374091667	9
862307	4000	private	260464286	9
862307	4500	private	270560714	9
862307	5000	private	297314286	9
862307	5500	private	315385714	9
862307	6000	private	329253571	9
862307	6500	private	337307143	9
862307	7000	private	342728571	9
862307	7500	private	342807143	9
862307	8000	private	346342857	9
862307	8500	private	354671429	9
862307	9000	private	363510714	9
862307	9500	private	363707143	9
862307	10000	private	367125000	9
862307	10500	private	362764286	9
862307	11000	private	365632143	9
862307	11500	private	367753571	9
862307	12000	private	366300000	9
862307	12500	private	365750000	9
862307	13000	private	367321429	9
862307	13500	private	364807143	9
862307	14000	private	361742857	9
862307	14500	private	362882143	9
862307	15000	private	363550000	9
862307	15500	private	361939286	9
862307	16000	private	353178571	9
862307	16500	private	347128571	9
862307	17000	private	346067857	9
862307	17500	private	3.41e+08	9
862307	18000	private	337071429	9
862307	18500	private	337660714	9
862307	19000	private	329960714	9
141871	4000	public	252358333	10
141871	4500	public	268400000	10
141871	5000	public	294983333	10
141871	5500	public	302958333	10
141871	6000	public	304425000	10
141871	6500	public	299658333	10
141871	7000	public	308183333	10
141871	7500	public	309466667	10
141871	8000	public	319183333	10
141871	8500	public	338341667	10
141871	9000	public	338250000	10
141871	9500	public	354475000	10
141871	10000	public	366300000	10
141871	10500	public	373816667	10
141871	11000	public	384450000	10
141871	11500	public	402600000	10
141871	12000	public	413691667	10
141871	12500	public	412041667	10
141871	13000	public	409933333	10
141871	13500	public	414058333	10
141871	14000	public	413508333	10
141871	14500	public	409658333	10
141871	15000	public	418366667	10
141871	15500	public	403700000	10
141871	16000	public	412225000	10
141871	16500	public	405716667	10
141871	17000	public	396091667	10
141871	17500	public	385733333	10
141871	18000	public	387291667	10
141871	18500	public	378491667	10
141871	19000	public	369416667	10
141871	4000	private	261132143	10
141871	4500	private	278614286	10
141871	5000	private	291578571	10
141871	5500	private	298375000	10
141871	6000	private	317389286	10
141871	6500	private	334360714	10
141871	7000	private	340921429	10
141871	7500	private	345871429	10
141871	8000	private	348778571	10
141871	8500	private	361782143	10
141871	9000	private	362607143	10
141871	9500	private	361153571	10
141871	10000	private	363157143	10
141871	10500	private	367007143	10
141871	11000	private	377378571	10
141871	11500	private	373528571	10
141871	12000	private	374275000	10
141871	12500	private	372625000	10
141871	13000	private	377457143	10
141871	13500	private	374903571	10
141871	14000	private	374353571	10
141871	14500	private	370503571	10
141871	15000	private	370700000	10
141871	15500	private	366771429	10
141871	16000	private	367046429	10
141871	16500	private	358050000	10
141871	17000	private	350389286	10
141871	17500	private	341471429	10
141871	18000	private	343160714	10
141871	18500	private	338289286	10
141871	19000	private	331964286	10
152267	4000	public	263908333	10
152267	4500	public	272433333	10
152267	5000	public	291408333	10
152267	5500	public	288658333	10
152267	6000	public	292600000	10
152267	6500	public	293791667	10
152267	7000	public	299200000	10
152267	7500	public	312583333	10
152267	8000	public	321200000	10
152267	8500	public	351175000	10
152267	9000	public	359700000	10
152267	9500	public	368225000	10
152267	10000	public	379683333	10
152267	10500	public	404983333	10
152267	11000	public	413050000	10
152267	11500	public	411583333	10
152267	12000	public	426983333	10
152267	12500	public	426891667	10
152267	13000	public	415708333	10
152267	13500	public	424508333	10
152267	14000	public	421483333	10
152267	14500	public	424233333	10
152267	15000	public	413141667	10
152267	15500	public	414058333	10
152267	16000	public	405533333	10
152267	16500	public	393708333	10
152267	17000	public	398200000	10
152267	17500	public	407641667	10
152267	18000	public	397925000	10
152267	18500	public	391783333	10
152267	19000	public	381241667	10
152267	4000	private	257753571	10
152267	4500	private	281600000	10
152267	5000	private	296253571	10
152267	5500	private	315503571	10
152267	6000	private	325600000	10
152267	6500	private	335303571	10
152267	7000	private	343200000	10
152267	7500	private	347678571	10
152267	8000	private	354200000	10
152267	8500	private	357853571	10
152267	9000	private	358128571	10
152267	9500	private	363117857	10
152267	10000	private	365278571	10
152267	10500	private	372507143	10
152267	11000	private	379264286	10
152267	11500	private	374392857	10
152267	12000	private	368578571	10
152267	12500	private	366260714	10
152267	13000	private	370267857	10
152267	13500	private	368853571	10
152267	14000	private	361507143	10
152267	14500	private	365828571	10
152267	15000	private	368225000	10
152267	15500	private	363903571	10
152267	16000	private	358914286	10
152267	16500	private	360053571	10
152267	17000	private	357342857	10
152267	17500	private	354082143	10
152267	18000	private	349603571	10
152267	18500	private	348307143	10
152267	19000	private	345753571	10
166297	4000	public	255383333	10
166297	4500	public	271150000	10
166297	5000	public	283800000	10
166297	5500	public	288841667	10
166297	6000	public	292783333	10
166297	6500	public	304150000	10
166297	7000	public	310566667	10
166297	7500	public	313133333	10
166297	8000	public	333850000	10
166297	8500	public	345033333	10
166297	9000	public	360158333	10
166297	9500	public	368041667	10
166297	10000	public	367766667	10
166297	10500	public	396916667	10
166297	11000	public	413508333	10
166297	11500	public	422491667	10
166297	12000	public	433583333	10
166297	12500	public	431841667	10
166297	13000	public	4.29e+08	10
166297	13500	public	422858333	10
166297	14000	public	427350000	10
166297	14500	public	424416667	10
166297	15000	public	426250000	10
166297	15500	public	419650000	10
166297	16000	public	416900000	10
166297	16500	public	420658333	10
166297	17000	public	417450000	10
166297	17500	public	410483333	10
166297	18000	public	397650000	10
166297	18500	public	391325000	10
166297	19000	public	377666667	10
166297	4000	private	264550000	10
166297	4500	private	279007143	10
166297	5000	private	294800000	10
166297	5500	private	310710714	10
166297	6000	private	327092857	10
166297	6500	private	337150000	10
166297	7000	private	341471429	10
166297	7500	private	355300000	10
166297	8000	private	358207143	10
166297	8500	private	362057143	10
166297	9000	private	364217857	10
166297	9500	private	366339286	10
166297	10000	private	370385714	10
166297	10500	private	369678571	10
166297	11000	private	371210714	10
166297	11500	private	374432143	10
166297	12000	private	379892857	10
166297	12500	private	373567857	10
166297	13000	private	370857143	10
166297	13500	private	371132143	10
166297	14000	private	368421429	10
166297	14500	private	365750000	10
166297	15000	private	364178571	10
166297	15500	private	364650000	10
166297	16000	private	363471429	10
166297	16500	private	359503571	10
166297	17000	private	355378571	10
166297	17500	private	351292857	10
166297	18000	private	346578571	10
166297	18500	private	342217857	10
166297	19000	private	3.41e+08	10
188179	4000	public	248050000	10
188179	4500	public	266658333	10
188179	5000	public	283891667	10
188179	5500	public	296175000	10
