num_iterations	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	y	dob	eol	error.message	exec.time	ei	error.model	train.time	prop.type	propose.time	se	mean	iter
153	0.0103655933053622	0.11578001315128	9	2862	0.892695805550243	13			1.83600000000001	-0.0148002680896641		0.0530000000000541	infill_ei	0.532999999999959	0.0605225718909971	0.903244362428802	33
914	0.0121176082421938	0.124946312360427	1731	6125	0.891463856722818	0			8.21900000000002				initdesign				11
597	0.299644332235877	0.110345505692375	1198	5933	0.891246303381969	126			6.40099999999984	-0.000856746813375261		1.471	infill_ei	0.901000000000295	0.0151439966425872	0.911842206264007	146
1500	0.0122686486644889	0.990269855220228	49	6551	0.889838452464891	1			8.93400000000003	-0.0471000189979316		0.0450000000000159	infill_ei	0.44599999999997	0.0618627472586736	0.961394215879285	21
2047	0.038718378828159	0.776484175893148	8	6741	0.889144596287569	290			12.8980000000001	-0.000157454063505708		1.13599999999951	infill_ei	1.29799999999977	0.0114432375531559	0.909532917972432	310
33	0.298917997867113	0.893058747317844	19	6282	0.889042652535296	148			0.539999999999964	-0.000444742710251991		0.378000000000156	infill_ei	0.900000000000091	0.0226625118691645	0.892430696624795	168
1659	0.0100025921634671	0.128511823391349	8	6771	0.886075142580639	60			14.3389999999999	-0.0036687521636904		0.130000000000109	infill_ei	0.6400000000001	0.0303945625551657	0.905708778369138	80
1702	0.0289145463165421	0.860260376723986	149	7072	0.886014872812161	0			11.087				initdesign				6
14	0.259600911218593	0.102222565429944	12	3897	0.885837407848364	188			0.414999999999964	-0.000146065001564254		0.729000000000269	infill_ei	1.01399999999967	0.0162362849446779	0.898176773311047	208
18	0.299687665393271	0.10701119517179	2032	5079	0.885532029388108	74			0.547000000000026	-0.00236413627127933		0.197999999999865	infill_ei	0.699000000000069	0.0332130060963967	0.894036742141672	94
27	0.0102010550974898	0.994103205526501	1988	1825	0.881308401156054	64			0.770999999999958	-0.00334079987305803		0.129999999999882	infill_ei	0.65300000000002	0.0197719518225135	0.918111242352924	84
29	0.0100019341459945	0.418351070677922	2043	4310	0.879004733746729	34			0.720000000000027	-0.00691873382906623		0.0799999999999272	infill_ei	0.572000000000003	0.046326641474989	0.897416891941018	54
12	0.0600576727589868	0.100726957256613	17	6130	0.876243842617927	92			0.40300000000002	-0.00169049158779979		0.249000000000024	infill_ei	0.746999999999844	0.0256633853086053	0.901195058572535	112
8	0.0918989197600959	0.102554984297528	2044	2	0.855486413205209	38			1.98099999999999	-0.00612218418027313		0.08299999999997	infill_ei	0.584999999999923	0.0337061442488411	0.909953685503437	58
606	0.17259511026898	0.472796052372218	1810	7547	0.5	0			6.321				initdesign				8
1860	0.0658562397355209	0.60719232046418	1035	7816	0.5	0			14.538				initdesign				17
